Module,Sign,logFC,AxeExpr,t,P,adjP,Z,Count
M00197,Neg,-3.10723648895645,2.906814998493415,-5.403634499177045,3.507022243848805e-07,3.528227991415365e-06,-5.14845492692988,2
M00197,Pos,2.7645092110187797,12.179405245527198,10.3682755706744,2.5061165916678998e-20,1.38803057512806e-17,9.23822858543088,1
M00198,Neg,-2.27937985956857,0.705483065136805,-4.0558327589850895,8.528924807001141e-05,0.000386292540616162,-3.9290298643360297,1
M00205,Neg,-2.7375609572683595,1.90217435382938,-3.7655225059023,0.000230862813076654,0.0008853166432227381,-3.6826049083447003,1
M00207,Pos,3.602141728535,9.049394052170536,10.20281701987885,1.1214898335315743e-14,7.628160320830856e-13,8.444067463755045,2
M00209,Pos,3.9574779358223804,2.919738141265275,7.615287755232066,5.553813167959634e-12,2.142307600571715e-10,6.8960514902642345,2
M00210,Neg,-2.8946951679459367,2.6081768626947466,-5.633302357780624,1.2487634813135013e-06,8.846828071688196e-06,-5.325392318339911,3
M00214,Neg,-3.05984456830222,0.883080147990645,-5.475754377815444,2.996562081902148e-07,3.099438106389933e-06,-5.182852326440313,3
M00228,Pos,4.935315728359685,4.9831599162151505,9.176419560481456,1.722829778528594e-12,6.886060323755569e-11,7.76585390178896,2
M00233,Neg,-2.0859976265703,0.8886794682817339,-3.60649205795644,0.00044856903710494505,0.00152419119794555,-3.50972578509992,1
M00236,Pos,2.00339916380284,8.12118382881422,8.00875152559678,3.1169536418507205e-12,1.25879471556825e-10,6.97234754472682,1
M00237,Neg,-3.30122603180508,2.2809122932206822,-5.385064730969395,6.609402359456014e-07,5.802877340825347e-06,-5.067689108844448,5
M00244,Pos,5.504490809558655,4.784144637240525,10.553330818259035,3.792794091441764e-18,7.86079382548035e-16,8.855791979962849,2
M00250,Neg,-3.3554897062071602,0.6402363239432243,-6.33433206241411,3.5550922294793036e-08,4.795862000883713e-07,-5.88442360795292,2
M00251,Neg,-2.4310601945384303,-0.47118516659045706,-3.77812684053644,0.000242089458826365,0.000918466159423844,-3.6704862862760494,1
M00255,Neg,-3.0969896839110502,3.09419653030904,-5.177387418722725,1.0361595632971828e-05,5.7667738902119106e-05,-4.919493300574196,2
M00260,Pos,2.02593951009278,9.73381813126874,8.81853811154964,2.3319134808511e-14,1.53234382462029e-12,7.630860809122231,1
M00266,Neg,-4.48342199829407,3.73294797906661,-6.90350005948771,3.56286565679555e-10,8.7982357652206e-09,-6.27206683792035,1
M00267,Neg,-2.39316777170037,4.9299759455475005,-3.9456748455732598,0.000121601062794411,0.000518253541213589,-3.84287570140885,1
M00268,Pos,4.13660544992645,8.33192014959933,8.757410826260928,9.86134872720356e-13,4.20136802366683e-11,7.13242824823838,1
M00271,Pos,2.41728734341865,4.18674386399352,3.89571909364793,0.000159854396915719,0.00065168821960278,3.7752388840394597,1
M00273,Neg,-3.1892843295313402,2.30218871243173,-5.38151544375093,2.92747674656866e-07,3.14399649486058e-06,-5.128057090961629,1
M00276,Pos,3.21955541981418,5.39520967697451,6.45011594136628,1.64466234073759e-09,3.56220999722885e-08,6.02950145694075,1
M00277,Neg,-3.66934008382635,1.6739899144746682,-6.373196913151536,1.13452712713463e-08,1.802771030586629e-07,-5.938279099580063,4
M00280,Pos,5.528478898722169,3.50748574141589,9.5995352488105,1.0170444373691901e-17,1.79230967440015e-15,8.5719984669251,1
M00281,Pos,2.7508857417136605,1.3912398812767492,4.270640558693455,0.0009035734499910595,0.002318717006718881,4.13848005422415,2
M00287,Neg,-3.88463894620907,0.947710654176463,-7.281319826872161,2.5705886425553698e-11,8.898368006417129e-10,-6.66928145085335,1
M00306,Neg,-2.939098702755025,-0.8723162417008021,-6.29112482722755,2.4494552668438743e-07,2.398576412796822e-06,-5.819050410433875,2
M00307,Neg,-2.0622755814253204,4.135721535290879,-3.4628053574351,0.0007167732716215929,0.0022231439792615303,-3.38308161814364,1
M00308,Neg,-2.484277637165465,2.48863799881992,-4.555409420084995,2.7910549381759705e-05,0.0001392332300573754,-4.39521056619408,2
M00311,Neg,-2.39800278773189,4.711021332403196,-4.627325129130323,2.6773990613071667e-05,0.00013028700995850926,-4.460001722778856,3
M00313,Neg,-2.3553537885111497,-0.30425068974492797,-4.2287999870724,4.50638703241147e-05,0.00022689951330726298,-4.07985464470715,1
M00319,Neg,-2.919652912172946,2.5909179809697367,-4.703095004185186,1.2960584215026505e-05,7.134787019959946e-05,-4.5451193520328435,3
M00320,Neg,-2.7633754483374102,3.43996471509877,-5.071884226306691,1.12867154867096e-06,9.65973420352608e-06,-4.86776548093078,1
M00325,Neg,-2.55035796829662,1.04925584608017,-3.93548927953533,0.000136760179558728,0.000569515806819752,-3.81395536377446,1
M00326,Neg,-2.55035796829662,1.04925584608017,-3.93548927953533,0.000136760179558728,0.000569515806819752,-3.81395536377446,1
M00333,Neg,-2.98508218362646,0.10723919346818499,-4.931211637724321,2.53682993009748e-06,1.88415510325439e-05,-4.7051470832577005,1
M00335,Neg,-2.767788672100855,7.13049051783978,-6.83037289862508,3.285505974089835e-10,8.042366825270495e-09,-6.296950867369485,2
M00339,Neg,-2.55035796829662,1.04925584608017,-3.93548927953533,0.000136760179558728,0.000569515806819752,-3.81395536377446,1
M00346,Neg,-2.5138400119502,2.9449666370230494,-4.8216058611230705,3.2517481645566103e-06,2.326019858669e-05,-4.65424193473744,1
M00348,Neg,-2.11198308541419,-1.23938019459283,-4.145781113014279,6.741053147318311e-05,0.00031910943897622796,-3.98524501460968,1
M00350,Neg,-2.9582186518353795,0.49452196902811696,-5.42270228960143,2.57686689916848e-07,2.8317214825479902e-06,-5.15202644291398,1
M00359,Neg,-2.38349556319932,6.007215978629991,-5.07481010789643,1.07816464051518e-06,9.268390934096171e-06,-4.87680767360849,1
M00360,Neg,-2.38349556319932,6.007215978629991,-5.07481010789643,1.07816464051518e-06,9.268390934096171e-06,-4.87680767360849,1
M00360,Pos,3.25056846058517,9.3353142593907,9.940392755853571,3.84634095212968e-16,3.46796834218762e-14,8.14330426054432,1
M00361,Neg,-2.8276930961400133,3.1648540304388306,-5.18979390984898,7.7944072101461e-06,4.5890884836709385e-05,-4.938313447790899,3
M00362,Neg,-2.8276930961400133,3.1648540304388306,-5.18979390984898,7.7944072101461e-06,4.5890884836709385e-05,-4.938313447790899,3
M00373,Neg,-2.2173415594862,4.071408018387995,-3.78556252172999,0.0002159069502586015,0.0008359856076180605,-3.7011298086422197,2
M00374,Neg,-2.537870130277907,4.5529107309093515,-4.444028034256911,0.00012738697970162107,0.0004710904373444488,-4.292465890897424,7
M00374,Pos,2.1448392365557702,7.73742778125041,5.93696818803357,6.223805971016459e-08,8.55662969845065e-07,5.41224900332746,1
M00375,Neg,-2.57067710169399,3.3180748363649424,-4.058292651077933,0.0003180223447397409,0.0010471775981470144,-3.9373241623278172,4
M00376,Neg,-2.303802959014012,4.410600922471496,-4.165032349230769,0.00029801298706627177,0.0009735574239278556,-4.03675329980678,5
M00376,Pos,2.1448392365557702,7.73742778125041,5.93696818803357,6.223805971016459e-08,8.55662969845065e-07,5.41224900332746,1
M00389,Neg,-3.3626247182964106,4.71125705329547,-6.45166476474855,1.8442212333729201e-09,3.9285965504323196e-08,-6.01096508720982,1
M00392,Neg,-2.50717811809627,-0.776759865110728,-4.7729692449503,4.70836330058628e-06,3.21486042924876e-05,-4.57737972707431,1
M00428,Pos,4.81143956695882,4.91082370274558,8.20113882715606,1.47652642210448e-13,8.06266611056206e-12,7.389256006486289,1
M00429,Pos,2.7440728717374547,0.46783651349162403,5.248855811776644,6.114271805622092e-05,0.0002448600542610333,5.00297813268741,6
M00430,Neg,-3.9100338814292996,2.02709880022821,-4.99985970260008,1.50143982080645e-06,1.23328012399716e-05,-4.8110439654137895,1
M00445,Neg,-2.31818689065752,-0.912604928924957,-4.05644008835564,8.65964719439002e-05,0.000390843447877184,-3.92537015513354,1
M00450,Neg,-3.0187674367988504,-0.000397393253888633,-4.93562628862908,2.21544208962022e-06,1.6710640041746302e-05,-4.73270788958462,1
M00452,Neg,-2.36906181721415,2.2377706827235095,-4.741193673722309,4.7613310239042e-06,3.23854041748712e-05,-4.57503820023363,1
M00459,Pos,2.978577202540915,7.425364785106155,8.530875504654695,2.6814129131032536e-10,6.225053371988716e-09,7.3977680265931,2
M00492,Neg,-2.16474902506672,-0.26232823999196103,-4.54486510743859,1.4948845657273408e-05,8.533439432490089e-05,-4.3488306831173595,2
M00496,Neg,-2.3823769905954,-0.22658920271734304,-3.6134939049961803,0.0004802278129953945,0.0015748418992313708,-3.5236006166267098,2
M00499,Pos,2.90998964310522,3.96263993403875,5.57784177645787,7.873051320229549e-08,1.03470576164508e-06,5.370014038312171,1
M00506,Neg,-3.782744768131505,1.2796388413516788,-5.5320387012305146,2.0274331080851256e-06,1.3898576234031506e-05,-5.222621504559386,4
M00517,Neg,-3.09673328555166,1.3242796500645202,-4.0164840019487205,9.4364313626447e-05,0.00041955326138731097,-3.90464368598343,1
M00525,Neg,-2.28407574641553,6.47935094894307,-6.250798617647639,3.714380811488979e-09,7.42301773512515e-08,-5.8964353988036,1
M00526,Neg,-2.3455277167836,4.80118976156018,-5.045148833709,0.0005172513697835168,0.0013719831522551946,-4.806381612835463,3
M00527,Neg,-2.18363988244007,4.284142265498635,-4.74263710967179,0.0007758349494339856,0.0020574276066265404,-4.530639231731345,2
M00532,Neg,-2.518611384071985,3.2596472916628496,-4.5958107974668305,1.2868311212583154e-05,7.3367958718546e-05,-4.4464555394783005,2
M00546,Neg,-2.08181477980796,0.412223553557233,-3.43222752390735,0.000814575394896362,0.0024615033562067,-3.3477939876254506,1
M00549,Neg,-2.24520528043436,0.0727236545210731,-3.9823623248302202,0.000108070678660837,0.00046866892748105896,-3.87171859193106,1
M00550,Neg,-2.4292741331874503,-0.32122532359294004,-3.78009611363578,0.00024211308097270298,0.000918466159423844,-3.67046134785146,1
M00565,Neg,-2.82752974384707,4.53733420108707,-5.60700017890881,9.9197575272116e-08,1.2650953925328699e-06,-5.3281877127015305,1
M00571,Neg,-2.55035796829662,1.04925584608017,-3.93548927953533,0.000136760179558728,0.000569515806819752,-3.81395536377446,1
M00572,Neg,-2.7844940320461005,4.123993035153395,-5.242644493424926,6.750494781676238e-06,3.979749209934975e-05,-5.000695218381425,2
M00573,Neg,-2.737068641883625,4.06024292607713,-5.1854108426641705,6.908233975376186e-07,6.383507412867675e-06,-4.964631831153725,2
M00575,Neg,-2.55035796829662,1.04925584608017,-3.93548927953533,0.000136760179558728,0.000569515806819752,-3.81395536377446,1
M00577,Neg,-2.737068641883625,4.06024292607713,-5.1854108426641705,6.908233975376186e-07,6.383507412867675e-06,-4.964631831153725,2
