VOG,AYAC02_W1D7,AYAC02_W3D1,AYAC02_W5D6,AYAC02_W9D3,AYAC03_W8D6,AYAC03_W9D7,AYAC09_W1D7,AYAC09_W5D7,AYAC09_W9D7,AYAC10_W1D7,AYAC10_W2D7,AYAC10_W9D5,EM09_W2D3,EM09_W4D4,EM09_W6D7,EM09_W9D6,EM10_W8D7,EM11_W1D7,EM11_W7D7,EM11_W9D7,UAB002_W1D4,UAB002_W5D7,UAB002_W7D7,UAB002_W9D7,UAB010_W3D1,UAB010_W5D6,UAB028_W1D7,UAB028_W3D7,UAB028_W5D5,UAB028_W7D7,UAB028_W9D7,UAB035_W3D6,UAB035_W5D7,UAB035_W7D4,UAB035_W9D7,UAB038_W2D2,UAB038_W3D7,UAB093_W1D7,UAB093_W4D2,UAB093_W5D7,UAB093_W7D7,UAB093_W9D6,UAB119_W5D7,UAB119_W7D7,UAB119_W9D7,UAB122_W1D7,UAB122_W3D4,UAB122_W6D5
5696,78.61061078,47.43456106,102.0001826,107.2851173,72.15904756,93.70053803,46.42245561,84.20052245,64.81298447,71.55892809,63.30788217,2.499678726,1.5773539559999998,2822.851984,246.4920738,0.0,18.35074766,160.13631930000003,106.0834423,119.014993,56.03220236,87.00768823,160.4222301,90.09568524,52.93625224,59.8843306,46.820238,1.49211555,0.906658649,52.44136557,2.894629798,0.0,0.0,0.0,0.0,0.0,0.0,105.40399209999998,51.3295055,97.10676706,53.77263137,115.1004512,102.9802019,34.74738724,155.5240871,301.1704452,137.4167754,246.2413239
5698,2.45120927,7.64348011,15.99460594,9.606723489,74.86798024,101.5726718,19.30816771,27.75670604,27.07915633,10.65347224,32.16689276,0.0,0.0,0.0,0.0,0.0,0.0,5.311768056,4.821671205,18.78972222,121.63030220000002,123.3059879,130.01214380000002,102.4350538,9.957993208,24.69468333,101.3022505,0.0,22.11242495,54.66044332,26.64435901,0.0,0.0,257.796215,0.0,366.2694082,0.0,25.04629882,28.04557088,31.00037097,41.9111368,24.14526622,8.357062569,2.046983662,8.421546328,7.856324167,16.11715229,11.19398919
57270,4.005368814,8.986038536,0.427232908,3.4358164010000003,23.021267770999998,24.115626061999997,5.604006053000001,3.899307718,4.63980437,2.390006431,18.858766402,0.0,0.0,0.0,0.0,0.0,0.0,6.373028067999999,9.020950927000001,14.969874268,66.761855598,52.689665508000004,47.06358205,16.033752005,5.246540759,18.016846676,31.878933183,0.0,5.064257437,8.83516455,2.03688288,0.0,0.0,0.0,3.2056339310000004,2.613911407,149.35486011,12.070854230999998,13.442898625,14.19299102,16.518020076,13.045168234,18.73238306,9.780367526000001,5.390938369,10.436161736,10.88405368,9.793229671
57458,341.0883437,408.9401423,356.2961229,471.8170046,331.923667,282.108773,338.8726087,441.604119,394.4045058,533.6981089,654.1217247000002,0.0,0.0,1.907530399,246.6854009,0.0,0.0,371.9320037,336.6299788,414.9467129,378.7957678,151.5071576,366.5625295,240.4833043,261.9987432,277.1351407,321.9370341,2.993615475,205.3066736,273.3524662,527.027432,0.0,0.0,0.0,0.0,629.7498929,0.0,406.948207,283.0035245,481.992988,107.4918639,98.96777344,413.2161559,353.2141116,315.9058587,94.32397498,484.3462715,452.2527869
57509,263.9929385,499.3277298,415.5450358,639.6619681,422.7962502,281.1500784,508.1683301,435.9424994,513.566838,804.4052723,913.292509,2.847848263,0.0,0.0,0.8259555829999999,95.84415127,114.9870956,211.204245,319.2437832,275.3669517,267.1426604,306.2638379,484.3096302,264.3607085,171.5422725,208.0873552,523.2246272,1393.10569,498.46397919999987,404.65101,265.1989179,327.7925702,0.334545001,174.1001309,0.0,192.0291345,1334.197994,230.8361662,335.3240818,439.25200639999986,320.3767312,211.023827,562.6757167000002,548.9425329,445.404993,379.8392443,506.9709602,500.4827639
57628,19.53237942,68.65465962,64.18429262,26.17645974,18.01555827,32.94945668,32.90587011,49.1437442,19.79743475,69.72443164,44.03026398,0.0,11.70176539,3.526713179,1.075663085,227.7611614,0.0,78.48569656,91.07912642,87.38462581,0.0,0.0,23.84729856,0.0,8.19615948,5.429822121,78.82912577,0.0,28.69820616,174.0125345,61.738078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.66411705,30.07399834,42.35278057,30.02853329,123.2629626,88.39887441
57650,191.6614731,87.97456383,143.99239330000003,197.3846559,100.6583573,154.422108,800.6783451,778.3796533,573.178362,113.9633814,226.02202180000003,0.0,0.0,0.0,0.0,0.0,0.0,82.05322822,48.57553409,99.30071115,221.3951858,70.02801762,36.73773021,43.87642907,226.9165296,72.56216834,42.71553253,0.0,41.70208083,3.238159702,0.0,0.0,247.2520962,2951.303391,0.0,197.4955285,0.0,203.7014027,52.8072145,33.83366069,40.18138488,31.39282143,194.8901542,124.5922788,220.8151019,23.42107606,80.26099723,92.6900819
58055,530.5569759,813.0741115000002,586.5351214,596.7500438,779.8213426,759.7729393,722.8333553,633.0440691,774.0861693,709.639959,769.7647747000002,2.807737724,1.771746169,1435.055605,299.3449165,1498.330981,5533.023956,657.6380328,558.5776636,680.3537275,325.633563,528.7587043000002,916.625432,347.4426104,295.5453477,539.0123932999999,707.0826859,56.56510227,696.9554203,694.4533190000002,555.1701202,149.62483500000005,665.2733622000002,2361.224159,179.5832248,365.2624168,0.0,452.1851844,516.1838688,548.5625891,481.33281460000006,388.6709217,675.1434132,794.9035798,677.5861602000001,628.2757456,606.6553014,646.3465081
58088,364.6779133,297.9075428000001,181.2540315,256.1017057,423.1672102,439.1216279,206.8135419,268.48361830000005,243.797253,247.576279,301.9273521,14.05105751,0.0,0.0,470.0742455,0.0,192.5508112,385.7059644,431.4177035,329.1259266,190.0061534,269.3416245,296.2208417,304.1970224,384.5288311000001,454.99604360000006,393.2071455,6.81476122,367.2424185,462.1061757,564.7439739,1316.444363,86.03848973,651.3463228999998,233.7147205,595.5316709,3187.704005,349.76894260000006,370.8499379,394.5490959,497.6929449,251.9683864,276.8813865,204.272287,343.7499608,469.5858309,432.7063123,484.3090807
58986,8028.4471942,6414.6577529,10060.1451036,8899.619161800001,4466.367321600001,3244.6064807,1905.9630737,398.13002560000007,1032.7501632,8364.946031739999,7156.775655799999,3758.157659,8769.869476161999,3001.499082,2381.7233301,8571.223345,1742.74662195,1380.8094609000002,2678.273035,1365.0058003,6818.105857000001,7095.551090999999,5268.068296300001,4018.37168,12004.45912,5247.0241670000005,5639.214631600001,11889.006319,6059.0810431,8964.6479729,11246.252406,5429.870645,13814.474608,15661.446048000002,8595.115923000001,8374.178007999999,11772.58525,3496.4261825000003,3438.3887149,3263.6268425000003,2329.5687757,1546.0475986,8644.462609799999,8408.580976199999,5172.1083817,2003.2753169,4003.4944671999997,5638.811163699998
59113,1981.561728,1008.618842,1576.826718,709.9368659,2561.326252,1101.021718,1257.843613,998.9072457999997,974.9850237,457.068325,1012.417986,27.27938862,4517.99003,1049.568404,1506.403876,470.0016275,3350.06742,895.7978119999998,1918.731821,1094.12958,1202.52543,1150.734999,1077.143126,691.4540341000002,1403.750688,646.8243126,1663.427319,6644.999172,1678.108725,2272.662214,3051.631726,525.0456551,3876.566613,5476.997767,1731.3797579999996,1275.405334,0.0,902.6842635,601.0639037000002,723.5362583,245.939035,233.8458349,1335.551455,1159.002149,1223.95581,417.8763365,1029.565691,1120.825003
59335,79.48980841,74.68458285,51.63510218,120.9246319,133.722626,134.5414004,1090.533371,1052.871917,1303.66463,169.8090447,96.24281869,2.49186723,1.572424725,71.55921459999998,171.7161658,553.3071836,2.439120209,1267.978792,752.1396484,965.7667986,0.0,1.636524325,15.58936578,0.0,506.4677709,777.2574407000002,171.5614307,1.4874526890000002,66.28052497,144.4002386,1.2023267,975.5521905,0.0,2.5179771,0.0,698.3318455,5.162734083,106.3990744,55.59594412,36.65096359,49.51857944,89.91240409,36.66371027,36.94805510000001,56.17720632,1095.19636,1305.95358,1312.123857
59464,465.50281669999987,578.9330047,533.0709597,535.9851217,667.7165223,472.8740516,600.7518135,781.5692253999998,574.3659713,716.9715219999998,552.7388112000001,152.003901,0.0,2181.845192,272.89572480000004,0.642633198,669.1319774,895.1754498,1026.121614,882.5539848,536.7138905,599.5134109,591.9628617000002,271.3421971,302.653434,362.1629652,550.9244428999998,160.1490729,636.8955900000002,683.2748269,852.0488548000002,1.846471023,174.6603694,3.3573028,929.0995677,160.0536679,104.975593,661.6462497,665.9361176,713.2016388,407.7580995,467.3195194,674.6122688999999,555.7603288,694.6880677,636.3753163,661.4843855,625.0680118
59885,4.733159383,18.018655800999998,14.095564929000002,16.400829149,0.0,0.0,6.515129182000001,7.078130536000001,16.91682372,17.864036366999997,4.50786036,0.0,0.0,0.0,0.0,0.0,0.0,2.054516002,6.652138578000001,9.229070733,0.0,30.562623101,7.477496659000001,1.684541473,13.598819948,24.06494599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.752663262999999,2.423534521,0.833880092,6.974855901000001,8.97886782,9.896800472999999,8.325728056,3.3801924619999997,10.389807102999999,14.971437786
59947,364.307318064,312.027442414,436.4899881680001,192.7519386,498.812477665,490.050667375,188.144900018,284.66950616099996,182.09343372900003,176.78909981,278.7007358,0.0,0.0,317.5462014,22.66111695,2.587784691,15.71513692,612.29880196,839.04348595,657.2462066310002,119.9615608,12.3013909,238.881343432,52.12657194,560.19441346,764.68291702,540.020780326,6640.4741276,734.9134339799998,616.0604803800002,74.74412592600001,0.0,0.0,81.11604079,630.52684544,667.08269617,0.0,0.0,0.0,0.0,0.0,0.0,433.0746984000001,257.8924651,507.520942311,536.3736136,398.95030889699996,454.79843132
59964,477.09587,671.9900347999999,605.9458209,496.6797429,907.8422919,710.5936320000002,991.383832,796.1369239,798.0592744,671.3647738,461.5918818,548.3907088,0.0,644.9174346,579.2542796,1375.281444,3865.961504,526.806582,624.4302828,627.6071249,195.6883551,104.9266137,356.96083280000005,160.28888490000003,397.1299229,466.4283136,726.3049209,9.450962936,429.555229,644.9674309999998,477.6666018,209.2222762,0.0,0.0,691.6994225999998,188.4050304,1997.996728,552.1014931,385.13254910000006,476.3706139,577.3380355,546.0829049,718.8280606000002,660.2630785,605.3156612,643.8871653,563.6034115,673.1719443
6003,633.0990407,462.5037317,346.9795458,254.7648756,481.94675030000013,693.1055646000002,261.46847940000004,288.9103888,419.3480063,420.8443336,318.4492732,876.2919672,0.0,0.0,229.1428437,1073.083902,35.85420519,589.4936372000002,573.9033906000002,568.0020728,12.35738616,22.20584243,30.99511123,14.22237136,303.3679552,234.4573819,55.38129089,0.0,0.7494617659999999,96.15421824,84.56222841,0.69596081,0.0,0.0,0.0,294.4986327000001,0.0,491.2238545,379.8380638,648.2157852999999,391.7291693,239.0418352,450.1067308,280.70077200000003,621.2071038,788.5388152,629.6775397000001,632.1994907000002
6026,89.59028331,172.50525090000005,210.1759056,40.38224476,35.25674362,85.97683765,95.19339957,87.36684402,61.20548337,74.65641921,91.59333971,0.0,12147.46803,3344.322809,557.4980908,477.709634,904.8488422,262.0083651,140.8159119,236.2227082,6.877365352999999,13.9032155,71.0028931,6.678536107,7.752675756,9.016213079,265.3602886,0.0,56.13848487,306.1186701000001,10.21445692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5653170010000004,0.0,0.0,160.1893586,98.09218168,100.2085166,68.06683340000001,296.1434822,229.2644061
60270,2105.00155505,2966.34655056,4175.79068888,4262.81964871,5037.66927122,2382.7171166300004,3205.59627481,2946.97599306,5019.15117182,3266.97841701,3878.86194138,488.43311786,73.17287555,96.23857694,1533.09613436,1398.2324763370002,3281.4385769,930.6831615,1450.0034943,1284.6748255999998,897.5953714,4008.76047,2323.8130509,789.56029866,825.8553272999999,1341.4976364,921.79970484,1808.39414944,1341.2382483,2096.503956,4506.579108,1266.05818498,5647.40087486,0.0,152.88407980000005,582.77313976,54.96607287800001,750.334535,829.9662059999998,762.8711834999998,483.21411839,563.6974452000001,3827.60150163,2592.21165962,2785.80650867,921.78959979,1782.6789633,2330.7982712000007
60321,16.24791681,57.7502494,41.35851897,44.90762012,31.81432299,17.10016788,55.12801615,36.34319613,65.75238239,29.04612202,191.3336286,3.164275848,0.0,0.0,1.101274111,0.0,0.0,44.74279292,37.87467376,46.28178723,0.0,0.0,19.79602004,0.0,8.990685144,33.85999465,64.16127772,3.777657624,93.34746374,0.39467366,10.99270126,0.0,0.0,0.0,0.0,0.0,0.0,48.77412618,33.23232525,31.70821278,75.60512831,33.05856298,58.52891616,39.58720189,49.48070149,101.0085994,46.7505468,73.58909997
60588,93.38088454,77.88336387,136.1804893,1004.989079,7.904785772999999,98.87006157,60.29626767,40.15336992,31.71243222,246.6458836,39.06812312,18.98565509,26.95585243,48.7442143,12.11401522,3.672189704,0.0,131.4890241,4.662383852,11.61885872,13.8775408,37.40627028,4.949005009,101.8211735,61.49628638,154.64415469999997,4.388389278,42.49864827,2.295429436,0.0,1.832116876,3.5170876630000003,0.0,0.0,1.526492348,0.0,0.0,104.275718,244.5303932,134.293607,376.5431881,483.0223368,63.84972672,61.58009183,91.79282079,80.81493285,47.32417314,38.22239819
60932,40.61979203,57.17627903,23.83158562,103.3056342,54.99193559,47.60842194,48.15326932,89.58793239,61.60649102,65.47685132,142.87412969999997,0.0,0.0,0.0,0.0,0.0,0.0,62.05399257,63.66168569,98.78450507,44.52377674,78.18949551,75.20425528,61.14261644,53.91414191,64.11920629,28.86500879,0.0,11.31455426,13.53730653,0.0,0.0,0.0,0.0,121.3243398,6.514609449,0.0,56.41260284,60.61592658,60.46320966,56.96636404,55.44196499,61.68814743,60.29717325,65.63186686,71.59389666,87.0836489,96.87400921
61001,195.9307616,99.26311081,167.5109025,214.7385251,82.69886989,117.5247902,80.74970748,126.2357125,88.65105174,78.45059276,95.28379349,748.5373718,0.0,0.0,302.4616956000001,0.0,0.0,143.6281252,157.4240195,94.48865988,76.19042009,74.44581242,151.0028764,207.4738531,183.7696043,78.65982954,137.7669389,0.0,52.36279620000001,159.6199577,288.1812075,0.0,0.0,0.0,0.6285556729999999,27.10722941,0.0,147.5095784,74.54661194,95.12463833,51.58066136,136.8797362,164.3191496,39.84594177,191.7929997,222.3671943,127.5475041,171.4968454
61701,585.0325182999999,542.5116651000002,506.9753938,404.9629927,401.3276422,472.7669875,338.6100078,396.4723765,329.356305,322.8264452,596.2655152000002,791.6814024,0.0,190.2402629,772.5497098,342.18490289999994,198.6265633,469.2838557,606.6186594999998,463.5050091,948.4478424,419.5133323,742.7764722000002,696.0678325,575.4811884,602.5350998,418.6494083,5.971136244,345.6867367,585.6244153,559.8791573,925.8386606,2235.048388,0.0,432.4733375,445.24977580000007,3968.828696,538.2695927999998,351.9821115000001,456.4699069,198.2821402,210.9507585,487.798181,296.6438832,511.0392569,307.1427266,466.8208172,474.5983206
61950,44.04269154,59.83270940000001,43.88495123,60.93448932,41.53263072,46.27612584,39.56601008,39.2723281,57.14724612,38.23040198,77.02857461,0.0,0.0,647.3702902000001,422.8493334,0.0,0.0,47.7359448,45.66287723,67.22791003,42.26151398,26.10528228,58.40124944,31.53977349,30.57376193,18.8530105,20.50688504,1238.135846,0.29126295,0.360571948,131.1153612,0.0,0.0,0.0,337.4147618,0.0,0.0,52.07180385,17.87415681,29.27952258,15.98899995,11.18597901,35.44527881,23.44136426,47.38839038,37.66100904,56.44587176,59.87206784
62086,550.2072343,600.9175416,366.1742045,263.2286712,536.7975742,450.9651092,200.7642394,234.9118685,228.9453344,267.6509887,343.0147818,771.5559275,0.0,1655.4979449999996,986.9557403,146.7345803,0.0,0.355101531,0.0,2.824028161,0.0,0.0,0.0,0.0,238.0308412,316.06949689999993,6.326709182,126.56870159999998,0.0,0.0,0.0,0.0,0.0,559.4487301,0.0,307.0157762,132.3537283,0.0,0.0,0.0,0.0,0.0,411.2543162,461.8506887,582.0684758,0.0,0.0,0.0
62198,609.3855186000002,462.49615259,361.18711228,443.51078658,341.39345938,538.2365672999999,443.28236739999994,876.4619485999998,366.37463582,1588.3921229,409.15484959000014,4424.3948491,1621.052546,25.35022488,676.6998022999999,114.82373208,1793.445045,787.5704023000002,786.5390927000002,800.3011148999999,683.1799082,281.642921,834.7593735,1320.4746172,201.75180576,327.16245641000006,381.22879629,1.42085033,259.05958009299997,536.39721246,352.13480422,309.839675,83.18686149,0.0,0.19138113,410.31906827,0.0,1204.6617234999999,1418.385225,1887.5353333,1164.0349402000002,1546.4282191000002,801.8920072000002,589.3632834,1106.8108740999999,1460.5131309,881.7444826999998,639.5337043100002
62213,375.6131643,317.7766109,408.268561,253.67333080000003,279.9079186,296.0494213,236.883373,270.2727129,184.6388747,423.3999368,196.7920443,1.597991009,1.512552841,0.0,364.6519416,33.07178463,13.29540475,405.0292334,523.320664,401.73775710000007,233.60990530000004,58.24583568,168.7025555,123.8886293,340.105187,202.8986728,191.3557281,6.677142333,177.166672,343.01965710000013,726.7739623,1226.342919,265.6247083,0.0,0.385446966,133.3787437,0.0,310.016179,353.8552307,426.1153196,268.5795758,199.2567894,362.0816918,178.4465186,288.4685969,272.44836910000004,309.74787819999995,261.0301101
62500,88.14975578,141.4845449,118.415919,103.3300102,163.2367821,164.7042131,127.0859795,129.28240929999998,139.78955380000002,104.0803593,191.7574446,0.0,0.0,0.0,0.0,0.741499844,1.407184736,63.33440674,68.74276534,131.9103554,109.7526664,87.49110813,115.3712999,103.1781652,46.03922385,50.97221784,66.74905966,1.716291565,76.80197894,49.53761621,54.38216151,0.0,2.8146815,0.0,0.0,0.0,0.0,61.80859094,57.88948964,67.093,72.92709033,55.53467731,115.2288037,72.83030092,125.50903,145.7679489,118.9268054,100.86607
62508,36.44987212,18.34136361,40.05632169,32.63374858,32.93926893,27.06631531,9.647402827,29.39429177,7.257624187,26.31605508,18.35928583,0.0,0.0,0.0,0.0,0.0,0.0,41.37255657,43.86722369,36.96909593,0.0,0.0,0.0,0.0,71.76855283,91.07741302,24.05232397,0.0,0.230917452,0.0,0.0,0.0,0.0,0.0,712.6221370000002,329.1592142,0.0,119.8712067,17.67580936,24.68831968,15.66009966,25.71221565,32.50531542,6.7178282000000005,21.09565918,17.61917085,49.49873845,79.51217379
62665,8.722285948,22.41020804,3.348172786,9.061661164,20.41600253,31.82381492,36.26369352,37.71884082,26.81897774,58.07129479,35.80711775,0.0,0.0,0.0,0.0,0.0,0.0,21.31621353,26.56414426,38.94663521,66.45397211,80.23245145,99.534953,0.0,6.45791731,43.56051639,11.62939257,0.0,2.1879838030000003,29.48464158,2.728684709,0.0,0.0,0.0,0.0,0.0,0.0,14.0941205,47.8002588,36.36453968,32.38861582,12.64234831,45.38487107,36.8602925,42.38604361,25.37996741,46.09584975,47.73025496
62873,27.64982918,35.76764476,27.51458556,16.79703187,28.175954200000003,33.286673699999994,19.01366968,20.4659736,21.36532975,31.20562885,26.32811695,0.0,0.0,0.0,0.0,0.0,0.0,50.11506517,41.37984851,32.33321666,8.343552139,22.48965943,32.00761399,15.433018,21.49821743,29.68989184,29.243550300000006,0.0,0.35487620700000005,17.32883711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.80241958,29.65074418,44.97050747,18.33513036,21.53200881,30.84764404,13.60051108,25.94977412,21.75726795,42.67885553,46.86630419
63408,59.21714045,53.4059485,106.11727742,71.11470635,58.78781136,82.91466782,44.518739475,88.95059291999998,60.44324443,103.77590361799999,50.51948974,0.0,0.0,0.0,0.0,0.0,0.0,87.99200501,80.61237177,105.44552772,0.0,61.21026046,37.615094358,3.675363215,12.029482434,11.183985375999999,30.955025564,0.0,0.0,56.10281441,62.32577669,0.0,0.0,0.0,0.0,0.0,0.0,31.069111047,24.393255842,54.8278144,56.933972155,54.267721547,159.39674101,111.18767048,67.56254256999999,107.74647643,132.0100673,81.43653573
63529,15.07619204,49.14069387,15.13116548,12.83398216,103.6222265,75.49335479999998,33.91665056,23.85022246,49.25973559,35.53842259,60.48045983,0.0,0.0,0.0,0.0,0.0,0.0,7.590295228,23.94868002,33.80361709,6.071424101,51.82327028,76.86423405,207.9940791,21.71250462,161.8457207,96.85666939,0.0,0.0,24.24282956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.035526,153.63750369999997,99.55446217,84.96311601,42.1841038,13.96712772,115.4626722,17.2111539,17.73111639,27.29206576,17.58724572
63814,165.95232195,251.4536019,338.88071260000004,1048.0659272,104.95322505,105.39730688,414.07725439999996,881.9223306,259.1054191,350.56704289999993,466.68790199999995,0.0,1.156726234,0.0,0.0,0.0,528.945646,127.66711268,57.684979500000004,83.33814221,21.43840786,67.39846731,171.81078849,43.541524575,51.53166202,59.89389545,73.07454118999998,0.0,0.0,42.69002952,36.675110305,0.0,0.0,0.0,0.0,505.86592649999994,0.0,105.52624373,26.52514236,40.30134746,21.453242708,112.86360435,526.6389792,318.0996619,592.7228615,31.357168147,45.53523779,45.29734819
6494,1909.46132272,2064.9961362999998,1781.0082494000003,1246.41923748,0.0,0.0,0.0,0.137539578,0.0,0.595018717,0.0,0.0,15.46071238,3139.1474303000005,1478.3667805,542.6633466999998,0.0,0.0,0.0,10.246936307,111.13187773,0.0,0.0,0.0,1463.87794574,3041.3949801,17.989369492,3859.927715583,68.73988697,52.12728383,0.0,2334.4371873000005,586.8824456,1918.8130419,4.616274411,886.8289433300001,2065.3619961,0.0,0.0,0.0,0.0,0.0,0.0,7.840436095,0.0,706.939093012,1898.3557193529998,2260.6898576
6632,95.85915851700001,114.3042673,127.527354,116.2188385,78.20441857899999,75.90142698,50.2251922,101.0749347,59.18805439,85.78066985000002,118.61245183,0.0,0.982765453,0.0,0.0,0.0,0.0,160.69691434000003,103.62034526,142.96131575,17.45534429,107.3969088,70.88289753,122.7083179,87.96504813799999,110.52851618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.6330272,0.0,4.62880145,438.0257198,83.42603242000001,110.74809613,203.80815305,138.39408412,70.356356465,122.4306039,72.88581182,105.59042920000002,123.41949479999998,141.75213991,127.50707782
6671,3488.1042339000005,2854.6904281999996,3679.3264759999997,3342.859769,2730.2939987,2072.0673065,2721.9263768,3370.160413100001,2535.2063846,4557.7429058,4113.6609263,710.6065354,2324.3705454,4435.9116279,4362.0514133,3411.1460561,805.9801698000001,3388.4686245,4370.0941907000015,3472.1774560000003,2655.7883801,460.8948257,1753.4527887000002,1284.5895434000001,1818.9376724,1525.4963574,2002.8943642000002,1716.4646513,1975.5719107,1790.4007167,2321.8027394,2076.8696625999996,2445.1089399,1992.9830597,2552.2310046999996,1221.2882003999996,491.20217469999994,1877.9799695,2075.2752069000003,2186.1920825,1476.075079,1083.0132763,2789.2711360000008,2675.3341404,2667.0008067,2164.677759,3124.9477996,3034.4188751999995
6808,215.8973192,163.77758799999995,57.55895347,148.7601132,105.31809579999998,176.2871853,152.6701497,199.9110259,122.3168876,63.27131528,157.7751126,0.0,0.0,0.0,0.0,5.398118865,0.0,281.4960858,127.3556051,140.053723,326.3997597,291.9559395,128.6642322,246.5270295,359.6345983,327.299805,275.2609609,0.0,37.88835828,256.6010267,133.1216122,3077.944097,0.0,1879.418107,0.0,54.31127035,0.0,336.9451186,238.1120904,199.3140951,367.6632916,305.0754387,186.0421412,116.3863736,154.2119389,278.1084646,162.4423754,176.8642625
7043,5.435270432,9.094982156,2.373736989,13.4284718,5.4613143,6.084389682,5.9803382639999985,6.97666699,4.461604592,11.8314689,37.14378673,0.0,0.0,0.0,0.0,0.0,0.0,10.03186015,7.469977397999999,16.08911172,0.0,19.969456565999998,23.96502037,0.0,4.362564606,5.205204758,8.000780377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4645531710000004,5.222241846,4.755672042,4.495833083,6.303169586999999,1.826763299,5.033794973,7.80364035,6.414332752999999,8.566882766,7.089261865
7073,9.081627829,11.270690875,2.35810371,8.444871378999999,3.593084442,12.019580816,8.183064898,1.318906311,1.745638471,6.646146562999999,9.835331695,0.0,0.0,0.0,67.72835784,0.0,0.0,4.109032003,14.811310319,9.902436409,0.0,8.728129732000001,23.705733994000003,36.68556986,10.249381064,6.822536236,34.72880481,0.0,0.0,4.262475526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.32021845,1.998416772,1.6677601830000002,0.0,0.0,0.0,2.36038682,5.617181431000001,12.90659267,14.82765447
7117,30.80092898,73.16151532,42.51488446,43.18339364,52.78426055,31.14884683,42.092520045,38.07028428,33.104299866999995,30.25887866,52.95086706,0.0,2.070682765,123.5655803,504.0300475,2093.238803,0.0,390.7695072,347.1098943,544.8240641,623.6326978,659.4586908,314.267928,549.960042,731.4696947769999,629.5782220039998,0.0,424.212943135,0.276769482,25.13047985,1.472706389,2224.073081,1986.398804,0.0,8.178983693,179.6152749,10.19799325,499.9918938,492.42872069999993,409.5126042,180.7678171,139.6712949,27.79799078,7.209376605,42.77097679,285.874492,336.102545,432.1457859
8183,10.55785688,25.47313029,23.17457449,23.41638851,10.27391016,10.82465173,19.19960102,25.59141018,19.61546387,24.48580313,64.7708357,0.0,0.0,0.0,0.0,0.0,0.0,25.73551623,11.92861366,36.59940497,0.0,55.12502988,14.495375198,10.34367571,9.738331593,20.10852785,0.919889223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.294524953,3.015187405,3.386790529,5.325129006,14.71686027,30.87470338,12.15396549,19.71130046,7.276586472000001,7.845849757000001,17.11683621
8369,1.7608147369999998,5.979290957000001,4.3756990820000015,10.301642536000001,60.689029899000005,240.42726486800004,26.885183543000004,1.376497024,55.761232627000005,69.98801248000001,12.027924907000001,0.370882564,0.0,0.0,0.215132617,0.502150592,0.0,5.386972809,6.26774554,21.08579672,0.0,0.0,0.0,0.0,1.4472075880000002,3.970043722,0.0,0.0,0.018138859,0.0,0.0,0.503843256,2.091295263,0.0,69.06277381,0.0,0.0,31.47515222,10.2320034,23.1942757,24.35498716,35.44698008,0.0,0.0,0.0,22.08778559,69.20094777,117.4331843
8416,46.18904654,105.1507051,60.8291885,117.2846001,106.4393306,95.18604599,197.9032215,154.27240669999995,221.9485995,89.99003201,315.9471437,0.0,0.0,0.0,165.8144794,416.1353087,4.908921176000001,65.76748358,75.11075407,92.68780126,39.10149861,59.83434848,108.7660573,83.06166762,130.8410451,104.659899,75.38778823,0.0,75.14571888,68.43194462,34.84478889,0.0,1096.381819,0.0,0.268816263,72.45643081,0.0,68.71323437,79.83494487,82.39677637,57.89027521,36.22349877,130.71123300000002,135.55366130000002,96.06493949,85.49572744,80.98954547,84.60156059999998
8483,143.40371947,107.69673131100001,132.26339304,77.09684568,135.41180085000002,148.17416451,45.053278989,37.265468758000004,44.956939121000005,41.052541936,140.75889489,0.0,0.0,3355.806158,286.45984467,0.0,7.944686638999999,126.10216021,91.30519965599998,145.02731763,51.93426450000001,60.91657029,161.78624603000003,74.29166299,119.909572395,84.72162766599999,144.128838136,0.0,36.137703506,203.90284139,50.57227815,0.0,0.0,0.0,997.1194302,0.0,0.0,147.42760505,129.086891017,104.350960198,48.149693129,64.57478749,94.3738541,49.45141308,136.744034874,91.10467299,142.10309781,136.85361251999998
8712,79.75763121,141.6205657,92.73242841,269.88031060000003,119.8014199,102.1346391,190.7084809,141.03504819999995,162.6062235,191.409021,318.2549414,0.0,0.0,0.0,68.05874007,67.75190004,43.20727228,198.6032135,117.49207309999998,181.0799131,73.55096625,67.3312865,239.4823524,136.5601621,106.054122,153.7344832,77.35671031,9.349702619,92.20740046,95.33736927,131.6375976,0.0,0.0,0.0,0.0,70.18144675,0.0,98.8937455,102.2266005,101.4396353,96.95245866,199.45333,166.4083503,80.49397718,110.1513849,75.28835112,151.2652661,117.2373213
